run_id,mode,domain,seed,milestone,auc50k,n_ep_50k,auc100k,n_ep_100k,auc125k,n_ep_125k,final10,qc_pass
adapt_ax1q2s1_cup_seed6_ckpt500000,ax1q2s1,cup,6,500000,250.6667,48,603.1146,96,655.0536,112,971.7,1
adapt_ax1q2s1_cup_seed7_ckpt500000,ax1q2s1,cup,7,500000,59.4375,48,416.6979,96,493.9464,112,950.0,1
adapt_ax1q2s1_cup_seed8_ckpt500000,ax1q2s1,cup,8,500000,406.7917,48,651.3125,96,695.2411,112,967.9,1
adapt_ax1q2s1_finger_seed1_ckpt500000,ax1q2s1,finger,1,500000,100.7083,48,155.3958,96,150.3482,112,188.3,1
adapt_ax1q2s1_finger_seed2_ckpt500000,ax1q2s1,finger,2,500000,43.1042,48,90.7708,96,95.8482,112,109.7,1
adapt_ax1q2s1_finger_seed3_ckpt500000,ax1q2s1,finger,3,500000,25.6042,48,97.5521,96,111.3482,112,310.6,1
adapt_ax1q2s1_finger_seed4_ckpt500000,ax1q2s1,finger,4,500000,92.4375,48,78.0,96,78.4464,112,119.7,1
adapt_ax1q2s1_finger_seed5_ckpt500000,ax1q2s1,finger,5,500000,96.7708,48,111.7812,96,110.6875,112,100.3,1
adapt_ax1q2s1_finger_seed6_ckpt500000,ax1q2s1,finger,6,500000,170.4792,48,154.5417,96,151.5536,112,177.6,1
adapt_ax1q2s1_finger_seed7_ckpt500000,ax1q2s1,finger,7,500000,81.0417,48,114.1458,96,100.6339,112,29.0,1
adapt_ax1q2s1_finger_seed8_ckpt500000,ax1q2s1,finger,8,500000,219.4792,48,159.3125,96,149.625,112,146.3,1
adapt_ax1q1s0_cup_seed10_ckpt500000,ax1q1s0,cup,10,500000,226.1458,48,567.6875,96,624.9375,112,969.2,1
adapt_ax1q1s0_cup_seed11_ckpt500000,ax1q1s0,cup,11,500000,65.5208,48,143.3438,96,131.4643,112,96.3,1
adapt_ax1q1s0_cup_seed12_ckpt500000,ax1q1s0,cup,12,500000,438.5,48,663.25,96,698.7679,112,879.6,1
adapt_ax1q1s0_cup_seed13_ckpt500000,ax1q1s0,cup,13,500000,465.2292,48,716.1875,96,752.0179,112,977.1,1
adapt_ax1q1s0_cup_seed14_ckpt500000,ax1q1s0,cup,14,500000,499.25,48,722.8125,96,755.7946,112,971.9,1
adapt_ax1q1s0_cup_seed15_ckpt500000,ax1q1s0,cup,15,500000,474.8958,48,722.2292,96,757.8036,112,971.7,1
adapt_ax1q1s0_cup_seed16_ckpt500000,ax1q1s0,cup,16,500000,102.2292,48,133.6667,96,114.5714,112,0.0,1
adapt_ax1q1s0_cup_seed9_ckpt500000,ax1q1s0,cup,9,500000,292.9375,48,536.0104,96,589.1875,112,878.3,1
adapt_ax1q1s0_finger_seed10_ckpt500000,ax1q1s0,finger,10,500000,103.9167,48,119.8021,96,120.1071,112,100.0,1
adapt_ax1q1s0_finger_seed11_ckpt500000,ax1q1s0,finger,11,500000,53.7708,48,78.0208,96,83.8929,112,94.9,1
adapt_ax1q1s0_finger_seed12_ckpt500000,ax1q1s0,finger,12,500000,104.5625,48,141.4896,96,130.0982,112,1.0,1
adapt_ax1q1s0_finger_seed13_ckpt500000,ax1q1s0,finger,13,500000,106.6042,48,127.4792,96,123.1875,112,90.2,1
adapt_ax1q1s0_finger_seed14_ckpt500000,ax1q1s0,finger,14,500000,134.0,48,111.4583,96,97.5357,112,18.4,1
adapt_ax1q1s0_finger_seed15_ckpt500000,ax1q1s0,finger,15,500000,60.0833,48,151.0312,96,165.4732,112,303.4,1
adapt_ax1q1s0_finger_seed16_ckpt500000,ax1q1s0,finger,16,500000,109.3958,48,95.3438,96,125.1339,112,291.3,1
adapt_ax1q1s0_finger_seed9_ckpt500000,ax1q1s0,finger,9,500000,192.2083,48,234.8438,96,237.8482,112,203.8,1
adapt_ax1q1s1_cup_seed10_ckpt500000,ax1q1s1,cup,10,500000,268.875,48,612.3542,96,663.1964,112,970.5,1
adapt_ax1q1s1_cup_seed11_ckpt500000,ax1q1s1,cup,11,500000,64.3958,48,450.0729,96,522.4911,112,952.6,1
adapt_ax1q1s1_cup_seed12_ckpt500000,ax1q1s1,cup,12,500000,674.5,48,815.625,96,836.2411,112,957.3,1
adapt_ax1q1s1_cup_seed13_ckpt500000,ax1q1s1,cup,13,500000,22.5417,48,264.8021,96,363.8929,112,963.6,1
adapt_ax1q1s1_cup_seed14_ckpt500000,ax1q1s1,cup,14,500000,662.2083,48,813.3854,96,835.1875,112,968.3,1
adapt_ax1q1s1_cup_seed15_ckpt500000,ax1q1s1,cup,15,500000,277.5625,48,613.4271,96,663.8929,112,966.8,1
adapt_ax1q1s1_cup_seed16_ckpt500000,ax1q1s1,cup,16,500000,140.8333,48,271.6667,96,310.1964,112,769.6,1
adapt_ax1q1s1_cup_seed9_ckpt500000,ax1q1s1,cup,9,500000,580.3958,48,771.8438,96,799.2054,112,968.0,1
adapt_ax1q1s1_finger_seed10_ckpt500000,ax1q1s1,finger,10,500000,142.2292,48,158.4271,96,201.7232,112,518.2,1
adapt_ax1q1s1_finger_seed11_ckpt500000,ax1q1s1,finger,11,500000,131.4583,48,152.6354,96,164.4911,112,191.8,1
adapt_ax1q1s1_finger_seed12_ckpt500000,ax1q1s1,finger,12,500000,73.1458,48,71.1354,96,68.5625,112,43.5,1
adapt_ax1q1s1_finger_seed13_ckpt500000,ax1q1s1,finger,13,500000,47.3542,48,76.1042,96,70.2857,112,3.1,1
adapt_ax1q1s1_finger_seed14_ckpt500000,ax1q1s1,finger,14,500000,280.9583,48,185.8229,96,194.0625,112,178.8,1
adapt_ax1q1s1_finger_seed15_ckpt500000,ax1q1s1,finger,15,500000,155.6667,48,200.6562,96,183.0,112,22.5,1
adapt_ax1q1s1_finger_seed16_ckpt500000,ax1q1s1,finger,16,500000,222.1667,48,234.9583,96,244.5714,112,385.4,1
adapt_ax1q1s1_finger_seed9_ckpt500000,ax1q1s1,finger,9,500000,207.8125,48,225.4479,96,235.3036,112,377.3,1
adapt_ax1q2s0_cup_seed10_ckpt500000,ax1q2s0,cup,10,500000,341.4375,48,645.8229,96,691.625,112,965.4,1
adapt_ax1q2s0_cup_seed11_ckpt500000,ax1q2s0,cup,11,500000,327.6667,48,638.8333,96,684.6518,112,960.1,1
adapt_ax1q2s0_cup_seed12_ckpt500000,ax1q2s0,cup,12,500000,296.5,48,617.375,96,665.3839,112,954.3,1
adapt_ax1q2s0_cup_seed13_ckpt500000,ax1q2s0,cup,13,500000,329.2917,48,637.9688,96,683.125,112,945.8,1
adapt_ax1q2s0_cup_seed14_ckpt500000,ax1q2s0,cup,14,500000,662.9167,48,813.7083,96,834.6875,112,963.1,1
adapt_ax1q2s0_cup_seed15_ckpt500000,ax1q2s0,cup,15,500000,476.0417,48,715.0729,96,750.8839,112,971.3,1
adapt_ax1q2s0_cup_seed16_ckpt500000,ax1q2s0,cup,16,500000,511.7292,48,727.3125,96,758.3393,112,942.7,1
adapt_ax1q2s0_cup_seed9_ckpt500000,ax1q2s0,cup,9,500000,614.0833,48,784.7292,96,810.6607,112,966.8,1
adapt_ax1q2s0_finger_seed10_ckpt500000,ax1q2s0,finger,10,500000,120.3333,48,112.25,96,105.1429,112,0.0,1
adapt_ax1q2s0_finger_seed11_ckpt500000,ax1q2s0,finger,11,500000,81.75,48,103.4062,96,88.6339,112,0.0,1
adapt_ax1q2s0_finger_seed12_ckpt500000,ax1q2s0,finger,12,500000,163.8333,48,136.2604,96,135.2232,112,199.6,1
adapt_ax1q2s0_finger_seed9_ckpt500000,ax1q2s0,finger,9,500000,106.3958,48,139.4062,96,162.2054,112,209.6,1
adapt_ax1q2s1_cup_seed10_ckpt500000,ax1q2s1,cup,10,500000,498.5,48,717.3646,96,752.1339,112,954.9,1
adapt_ax1q2s1_cup_seed11_ckpt500000,ax1q2s1,cup,11,500000,354.3125,48,632.2083,96,676.8839,112,943.2,1
adapt_ax1q2s1_cup_seed12_ckpt500000,ax1q2s1,cup,12,500000,719.0208,48,842.0104,96,857.4107,112,944.6,1
adapt_ax1q2s1_cup_seed13_ckpt500000,ax1q2s1,cup,13,500000,702.3125,48,831.4375,96,851.3214,112,968.9,1
adapt_ax1q2s1_cup_seed14_ckpt500000,ax1q2s1,cup,14,500000,572.6042,48,768.75,96,798.1429,112,975.4,1
adapt_ax1q2s1_cup_seed15_ckpt500000,ax1q2s1,cup,15,500000,338.3125,48,647.9375,96,693.4821,112,966.6,1
adapt_ax1q2s1_cup_seed16_ckpt500000,ax1q2s1,cup,16,500000,210.4792,48,527.1042,96,569.7054,112,897.4,1
adapt_ax1q2s1_cup_seed9_ckpt500000,ax1q2s1,cup,9,500000,100.875,48,448.3333,96,512.9464,112,929.3,1
