[Fri Jul 17 01:43:14 UTC 2026] START shard=11 gpu=3 adapt_tm2awareq1s1_finger_seed4_ckpt500000[[Fri Jul 17 01:43:14 UTC 2026] waiting for concurrent bridge of /workspace/dreamerv3_runs/tm2_data/finger_q1_side1.pt[[Fri Jul 17 01:43:44 UTC 2026] offline_fit WM_RUN=tm2wm_finger_awareq1s1_seed4 ARM=aware DATA=/workspace/dreamerv3_runs/tm2_data/finger_q1_side1.pt UPDATES=500000 SEED=4/workspace/conda_envs/tdmpc2/lib/python3.11/site-packages/tensordict/_td.py:612: FutureWarning: TensorDict.to_module() is replacing an existing nn.Parameter in the destination module with a tensor leaf that is not an nn.Parameter. This historical behavior can remove the key from module.state_dict(). In tensordict v0.14, to_module() will preserve existing module parameter and buffer registrations by default. Pass preserve_module_state=False to keep the current replacement behavior, or preserve_module_state=True to opt in to the v0.14 behavior now.
  local_out = _set_tensor_dict(
Episode length: 1000
Discount factor: 0.995
Buffer capacity: 200,200
Storage required: 0.01 GB
Using CUDA:0 memory for storage.
[92m2026-07-17 01:43:49,412 [torchrl][INFO][0m    Initialized LazyTensorStorage with torch.Size([200200]) shape[92m [END][0m
Loaded static data: 200 eps x 1001 rows = 200200 rows; arm=aware (reward_coef=0.1, value_coef=0.1)
  update  10500/500000: consistency_loss=0.0003  pi_loss=-0.2124  reward_loss=0.1481  total_loss=0.0595  value_loss=0.3831
  update  11000/500000: consistency_loss=0.0004  pi_loss=-0.2013  reward_loss=0.1448  total_loss=0.0637  value_loss=0.4130
  update  11500/500000: consistency_loss=0.0004  pi_loss=-0.2132  reward_loss=0.1478  total_loss=0.0561  value_loss=0.3386
  update  12000/500000: consistency_loss=0.0004  pi_loss=-0.2389  reward_loss=0.1634  total_loss=0.0618  value_loss=0.3757
  update  12500/500000: consistency_loss=0.0004  pi_loss=-0.2141  reward_loss=0.1418  total_loss=0.0625  value_loss=0.4058
  update  13000/500000: consistency_loss=0.0004  pi_loss=-0.1985  reward_loss=0.1314  total_loss=0.0599  value_loss=0.3938
  update  13500/500000: consistency_loss=0.0004  pi_loss=-0.2482  reward_loss=0.1710  total_loss=0.0611  value_loss=0.3629
  update  14000/500000: consistency_loss=0.0004  pi_loss=-0.2161  reward_loss=0.1457  total_loss=0.0543  value_loss=0.3255
  update  14500/500000: consistency_loss=0.0003  pi_loss=-0.2357  reward_loss=0.1390  total_loss=0.0565  value_loss=0.3597
  update  15000/500000: consistency_loss=0.0003  pi_loss=-0.2513  reward_loss=0.1666  total_loss=0.0610  value_loss=0.3814
  update  15500/500000: consistency_loss=0.0004  pi_loss=-0.2561  reward_loss=0.1458  total_loss=0.0602  value_loss=0.3826
  update  16000/500000: consistency_loss=0.0004  pi_loss=-0.2505  reward_loss=0.1675  total_loss=0.0635  value_loss=0.3888
  update  16500/500000: consistency_loss=0.0004  pi_loss=-0.2713  reward_loss=0.1608  total_loss=0.0580  value_loss=0.3478
  update  17000/500000: consistency_loss=0.0003  pi_loss=-0.2652  reward_loss=0.1466  total_loss=0.0541  value_loss=0.3266
  update  17500/500000: consistency_loss=0.0003  pi_loss=-0.2539  reward_loss=0.1325  total_loss=0.0556  value_loss=0.3570
  update  18000/500000: consistency_loss=0.0003  pi_loss=-0.2195  reward_loss=0.1120  total_loss=0.0555  value_loss=0.3859
  update  18500/500000: consistency_loss=0.0003  pi_loss=-0.2492  reward_loss=0.1328  total_loss=0.0545  value_loss=0.3566
  update  19000/500000: consistency_loss=0.0003  pi_loss=-0.2705  reward_loss=0.1424  total_loss=0.0602  value_loss=0.4042
  update  19500/500000: consistency_loss=0.0003  pi_loss=-0.2770  reward_loss=0.1264  total_loss=0.0581  value_loss=0.3926   update  20000/500000: consistency_loss=0.0002  pi_loss=-0.2695  reward_loss=0.1516  total_loss=0.0592  value_loss=0.3904   update  20500/500000: consistency_loss=0.0003  pi_loss=-0.2703  reward_loss=0.1296  total_loss=0.0602  value_loss=0.4136   update  21000/500000: consistency_loss=0.0003  pi_loss=-0.2955  reward_loss=0.1438  total_loss=0.0558  value_loss=0.3582
  update  21500/500000: consistency_loss=0.0003  pi_loss=-0.3035  reward_loss=0.1355  total_loss=0.0576  value_loss=0.3762
  update  22000/500000: consistency_loss=0.0003  pi_loss=-0.2744  reward_loss=0.1336  total_loss=0.0537  value_loss=0.3514
  update  22500/500000: consistency_loss=0.0003  pi_loss=-0.3083  reward_loss=0.1347  total_loss=0.0522  value_loss=0.3236
  update  23000/500000: consistency_loss=0.0003  pi_loss=-0.2884  reward_loss=0.1412  total_loss=0.0515  value_loss=0.3181   update  23500/500000: consistency_loss=0.0003  pi_loss=-0.3167  reward_loss=0.1402  total_loss=0.0442  value_loss=0.2491  update  24000/500000: consistency_loss=0.0003  pi_loss=-0.2901  reward_loss=0.1429  total_loss=0.0535  value_loss=0.3316
  update  24500/500000: consistency_loss=0.0003  pi_loss=-0.2769  reward_loss=0.1417  total_loss=0.0545  value_loss=0.3514
  update  25000/500000: consistency_loss=0.0003  pi_loss=-0.2827  reward_loss=0.1506  total_loss=0.0602  value_loss=0.3865
  update  25500/500000: consistency_loss=0.0003  pi_loss=-0.2770  reward_loss=0.1481  total_loss=0.0534  value_loss=0.3339
  update  26000/500000: consistency_loss=0.0003  pi_loss=-0.2743  reward_loss=0.1219  total_loss=0.0546  value_loss=0.3699
  update  26500/500000: consistency_loss=0.0003  pi_loss=-0.2996  reward_loss=0.1357  total_loss=0.0584  value_loss=0.3858
  update  27000/500000: consistency_loss=0.0002  pi_loss=-0.2912  reward_loss=0.1504  total_loss=0.0611  value_loss=0.4127
  update  27500/500000: consistency_loss=0.0003  pi_loss=-0.3218  reward_loss=0.1592  total_loss=0.0600  value_loss=0.3882
  update  28000/500000: consistency_loss=0.0003  pi_loss=-0.3227  reward_loss=0.1274  total_loss=0.0533  value_loss=0.3553
  update  28500/500000: consistency_loss=0.0002  pi_loss=-0.3318  reward_loss=0.1431  total_loss=0.0563  value_loss=0.3752
  update  29000/500000: consistency_loss=0.0003  pi_loss=-0.3342  reward_loss=0.1509  total_loss=0.0577  value_loss=0.3727
  update  29500/500000: consistency_loss=0.0003  pi_loss=-0.3283  reward_loss=0.1574  total_loss=0.0568  value_loss=0.3586
  update  30000/500000: consistency_loss=0.0002  pi_loss=-0.3258  reward_loss=0.1318  total_loss=0.0516  value_loss=0.3411
  update  30500/500000: consistency_loss=0.0002  pi_loss=-0.3179  reward_loss=0.1321  total_loss=0.0522  value_loss=0.3454
  update  31000/500000: consistency_loss=0.0002  pi_loss=-0.3410  reward_loss=0.1441  total_loss=0.0501  value_loss=0.3130
  update  31500/500000: consistency_loss=0.0002  pi_loss=-0.3418  reward_loss=0.1572  total_loss=0.0508  value_loss=0.3173
  update  32000/500000: consistency_loss=0.0002  pi_loss=-0.3320  reward_loss=0.1395  total_loss=0.0502  value_loss=0.3240
  update  32500/500000: consistency_loss=0.0002  pi_loss=-0.3396  reward_loss=0.1474  total_loss=0.0496  value_loss=0.3056
  update  33000/500000: consistency_loss=0.0002  pi_loss=-0.3449  reward_loss=0.1493  total_loss=0.0469  value_loss=0.2748
  update  33500/500000: consistency_loss=0.0002  pi_loss=-0.3356  reward_loss=0.1399  total_loss=0.0449  value_loss=0.2688
   update  34000/500000: consistency_loss=0.0002  pi_loss=-0.3392  reward_loss=0.1382  total_loss=0.0444  value_loss=0.2640   update  34500/500000: consistency_loss=0.0002  pi_loss=-0.3445  reward_loss=0.1502  total_loss=0.0435  value_loss=0.2447   update  35000/500000: consistency_loss=0.0002  pi_loss=-0.3501  reward_loss=0.1406  total_loss=0.0432  value_loss=0.2471   update  35500/500000: consistency_loss=0.0002  pi_loss=-0.3442  reward_loss=0.1314  total_loss=0.0420  value_loss=0.2433   update  36000/500000: consistency_loss=0.0002  pi_loss=-0.3611  reward_loss=0.1467  total_loss=0.0407  value_loss=0.2270
  update  36500/500000: consistency_loss=0.0002  pi_loss=-0.3571  reward_loss=0.1460  total_loss=0.0429  value_loss=0.2412
  update  37000/500000: consistency_loss=0.0002  pi_loss=-0.3765  reward_loss=0.1429  total_loss=0.0387  value_loss=0.2129
  update  37500/500000: consistency_loss=0.0002  pi_loss=-0.3783  reward_loss=0.1537  total_loss=0.0412  value_loss=0.2251   update  38000/500000: consistency_loss=0.0002  pi_loss=-0.3833  reward_loss=0.1568  total_loss=0.0404  value_loss=0.2109   update  38500/500000: consistency_loss=0.0002  pi_loss=-0.3679  reward_loss=0.1427  total_loss=0.0419  value_loss=0.2424   update  39000/500000: consistency_loss=0.0002  pi_loss=-0.3663  reward_loss=0.1370  total_loss=0.0416  value_loss=0.2453   update  39500/500000: consistency_loss=0.0002  pi_loss=-0.3700  reward_loss=0.1364  total_loss=0.0442  value_loss=0.2606   update  40000/500000: consistency_loss=0.0002  pi_loss=-0.3588  reward_loss=0.1231  total_loss=0.0430  value_loss=0.2722   update  40500/500000: consistency_loss=0.0002  pi_loss=-0.3479  reward_loss=0.1158  total_loss=0.0417  value_loss=0.2672   update  41000/500000: consistency_loss=0.0002  pi_loss=-0.3696  reward_loss=0.1368  total_loss=0.0438  value_loss=0.2628  update  41500/500000: consistency_loss=0.0001  pi_loss=-0.4044  reward_loss=0.1442  total_loss=0.0417  value_loss=0.2446
  update  42000/500000: consistency_loss=0.0001  pi_loss=-0.3921  reward_loss=0.1453  total_loss=0.0406  value_loss=0.2349
  update  42500/500000: consistency_loss=0.0002  pi_loss=-0.4022  reward_loss=0.1328  total_loss=0.0426  value_loss=0.2600
  update  43000/500000: consistency_loss=0.0001  pi_loss=-0.3944  reward_loss=0.1351  total_loss=0.0420  value_loss=0.2571
  update  43500/500000: consistency_loss=0.0001  pi_loss=-0.4037  reward_loss=0.1439  total_loss=0.0430  value_loss=0.2559
   update  44000/500000: consistency_loss=0.0001  pi_loss=-0.3819  reward_loss=0.1440  total_loss=0.0469  value_loss=0.2952   update  44500/500000: consistency_loss=0.0002  pi_loss=-0.3819  reward_loss=0.1394  total_loss=0.0472  value_loss=0.2957   update  45000/500000: consistency_loss=0.0002  pi_loss=-0.4190  reward_loss=0.1512  total_loss=0.0469  value_loss=0.2867   update  45500/500000: consistency_loss=0.0002  pi_loss=-0.4019  reward_loss=0.1364  total_loss=0.0467  value_loss=0.2953   update  46000/500000: consistency_loss=0.0002  pi_loss=-0.4132  reward_loss=0.1308  total_loss=0.0448  value_loss=0.2827
  update  46500/500000: consistency_loss=0.0002  pi_loss=-0.3690  reward_loss=0.0969  total_loss=0.0417  value_loss=0.2880
  update  47000/500000: consistency_loss=0.0002  pi_loss=-0.3982  reward_loss=0.1014  total_loss=0.0431  value_loss=0.2962   update  47500/500000: consistency_loss=0.0001  pi_loss=-0.4203  reward_loss=0.1512  total_loss=0.0492  value_loss=0.3126   update  48000/500000: consistency_loss=0.0002  pi_loss=-0.4198  reward_loss=0.1389  total_loss=0.0477  value_loss=0.3076   update  48500/500000: consistency_loss=0.0001  pi_loss=-0.4139  reward_loss=0.1355  total_loss=0.0454  value_loss=0.2905   update  49000/500000: consistency_loss=0.0002  pi_loss=-0.4089  reward_loss=0.1257  total_loss=0.0450  value_loss=0.2936   update  49500/500000: consistency_loss=0.0001  pi_loss=-0.4408  reward_loss=0.1500  total_loss=0.0471  value_loss=0.2955   update  50000/500000: consistency_loss=0.0002  pi_loss=-0.4205  reward_loss=0.1452  total_loss=0.0485  value_loss=0.3038   update  50500/500000: consistency_loss=0.0001  pi_loss=-0.4238  reward_loss=0.1299  total_loss=0.0460  value_loss=0.3038   update  51000/500000: consistency_loss=0.0002  pi_loss=-0.4224  reward_loss=0.1016  total_loss=0.0434  value_loss=0.3025   update  51500/500000: consistency_loss=0.0002  pi_loss=-0.4540  reward_loss=0.1416  total_loss=0.0491  value_loss=0.3184   update  52000/500000: consistency_loss=0.0001  pi_loss=-0.4491  reward_loss=0.1393  total_loss=0.0467  value_loss=0.2980   update  52500/500000: consistency_loss=0.0001  pi_loss=-0.4677  reward_loss=0.1375  total_loss=0.0475  value_loss=0.3124   update  53000/500000: consistency_loss=0.0001  pi_loss=-0.4867  reward_loss=0.1414  total_loss=0.0469  value_loss=0.2987   update  53500/500000: consistency_loss=0.0002  pi_loss=-0.5009  reward_loss=0.1503  total_loss=0.0481  value_loss=0.2991
  update  54000/500000: consistency_loss=0.0001  pi_loss=-0.4909  reward_loss=0.1305  total_loss=0.0465  value_loss=0.3053
  update  54500/500000: consistency_loss=0.0001  pi_loss=-0.4823  reward_loss=0.1193  total_loss=0.0440  value_loss=0.2965
  update  55000/500000: consistency_loss=0.0001  pi_loss=-0.4994  reward_loss=0.1277  total_loss=0.0433  value_loss=0.2805
  update  55500/500000: consistency_loss=0.0002  pi_loss=-0.5117  reward_loss=0.1477  total_loss=0.0489  value_loss=0.3115
  update  56000/500000: consistency_loss=0.0001  pi_loss=-0.5088  reward_loss=0.1278  total_loss=0.0460  value_loss=0.3059
  update  56500/500000: consistency_loss=0.0001  pi_loss=-0.5049  reward_loss=0.1322  total_loss=0.0460  value_loss=0.2994
  update  57000/500000: consistency_loss=0.0001  pi_loss=-0.5005  reward_loss=0.1344  total_loss=0.0475  value_loss=0.3119
  update  57500/500000: consistency_loss=0.0001  pi_loss=-0.5163  reward_loss=0.1271  total_loss=0.0458  value_loss=0.3048
  update  58000/500000: consistency_loss=0.0001  pi_loss=-0.5125  reward_loss=0.1397  total_loss=0.0458  value_loss=0.2951
  update  58500/500000: consistency_loss=0.0002  pi_loss=-0.5040  reward_loss=0.1388  total_loss=0.0486  value_loss=0.3163
  update  59000/500000: consistency_loss=0.0001  pi_loss=-0.5150  reward_loss=0.1389  total_loss=0.0473  value_loss=0.3101
  update  59500/500000: consistency_loss=0.0001  pi_loss=-0.4817  reward_loss=0.1295  total_loss=0.0461  value_loss=0.3094
  update  60000/500000: consistency_loss=0.0001  pi_loss=-0.4745  reward_loss=0.1168  total_loss=0.0463  value_loss=0.3244
  update  60500/500000: consistency_loss=0.0001  pi_loss=-0.4795  reward_loss=0.1199  total_loss=0.0454  value_loss=0.3058
  update  61000/500000: consistency_loss=0.0001  pi_loss=-0.5033  reward_loss=0.1394  total_loss=0.0476  value_loss=0.3149
  update  61500/500000: consistency_loss=0.0001  pi_loss=-0.5126  reward_loss=0.1444  total_loss=0.0489  value_loss=0.3174
  update  62000/500000: consistency_loss=0.0001  pi_loss=-0.5269  reward_loss=0.1462  total_loss=0.0483  value_loss=0.3126
  update  62500/500000: consistency_loss=0.0002  pi_loss=-0.5593  reward_loss=0.1224  total_loss=0.0444  value_loss=0.2908
  update  63000/500000: consistency_loss=0.0001  pi_loss=-0.6047  reward_loss=0.1446  total_loss=0.0484  value_loss=0.3132
  update  63500/500000: consistency_loss=0.0001  pi_loss=-0.6164  reward_loss=0.1359  total_loss=0.0472  value_loss=0.3111
  update  64000/500000: consistency_loss=0.0001  pi_loss=-0.6408  reward_loss=0.1306  total_loss=0.0455  value_loss=0.3011
  update  64500/500000: consistency_loss=0.0001  pi_loss=-0.6839  reward_loss=0.1343  total_loss=0.0443  value_loss=0.2863
  update  65000/500000: consistency_loss=0.0001  pi_loss=-0.6782  reward_loss=0.1364  total_loss=0.0472  value_loss=0.3064
  update  65500/500000: consistency_loss=0.0001  pi_loss=-0.6944  reward_loss=0.1453  total_loss=0.0456  value_loss=0.2877
  update  66000/500000: consistency_loss=0.0001  pi_loss=-0.6824  reward_loss=0.1307  total_loss=0.0440  value_loss=0.2882
  update  66500/500000: consistency_loss=0.0001  pi_loss=-0.7050  reward_loss=0.1416  total_loss=0.0473  value_loss=0.3073
  update  67000/500000: consistency_loss=0.0002  pi_loss=-0.7039  reward_loss=0.1346  total_loss=0.0474  value_loss=0.3052
  update  67500/500000: consistency_loss=0.0001  pi_loss=-0.7036  reward_loss=0.1196  total_loss=0.0467  value_loss=0.3202
  update  68000/500000: consistency_loss=0.0001  pi_loss=-0.7119  reward_loss=0.1240  total_loss=0.0463  value_loss=0.3134
  update  68500/500000: consistency_loss=0.0001  pi_loss=-0.7063  reward_loss=0.1292  total_loss=0.0469  value_loss=0.3127
  update  69000/500000: consistency_loss=0.0001  pi_loss=-0.7043  reward_loss=0.1178  total_loss=0.0431  value_loss=0.2875
  update  69500/500000: consistency_loss=0.0001  pi_loss=-0.7229  reward_loss=0.1471  total_loss=0.0469  value_loss=0.2986
  update  70000/500000: consistency_loss=0.0001  pi_loss=-0.7129  reward_loss=0.1416  total_loss=0.0470  value_loss=0.3039
  update  70500/500000: consistency_loss=0.0001  pi_loss=-0.7389  reward_loss=0.1625  total_loss=0.0496  value_loss=0.3137
  update  71000/500000: consistency_loss=0.0001  pi_loss=-0.7282  reward_loss=0.1422  total_loss=0.0475  value_loss=0.3086
  update  71500/500000: consistency_loss=0.0002  pi_loss=-0.7215  reward_loss=0.1375  total_loss=0.0476  value_loss=0.3076
  update  72000/500000: consistency_loss=0.0001  pi_loss=-0.7140  reward_loss=0.1338  total_loss=0.0452  value_loss=0.2971
  update  72500/500000: consistency_loss=0.0001  pi_loss=-0.7224  reward_loss=0.1369  total_loss=0.0464  value_loss=0.3059
  update  73000/500000: consistency_loss=0.0001  pi_loss=-0.7395  reward_loss=0.1347  total_loss=0.0467  value_loss=0.3059
  update  73500/500000: consistency_loss=0.0001  pi_loss=-0.7315  reward_loss=0.1154  total_loss=0.0446  value_loss=0.3073
  update  74000/500000: consistency_loss=0.0001  pi_loss=-0.7502  reward_loss=0.1366  total_loss=0.0471  value_loss=0.3101
  update  74500/500000: consistency_loss=0.0001  pi_loss=-0.7589  reward_loss=0.1389  total_loss=0.0485  value_loss=0.3207
  update  75000/500000: consistency_loss=0.0001  pi_loss=-0.7438  reward_loss=0.1178  total_loss=0.0447  value_loss=0.3052
  update  75500/500000: consistency_loss=0.0001  pi_loss=-0.7939  reward_loss=0.1601  total_loss=0.0497  value_loss=0.3107
  update  76000/500000: consistency_loss=0.0001  pi_loss=-0.7891  reward_loss=0.1339  total_loss=0.0485  value_loss=0.3246
  update  76500/500000: consistency_loss=0.0001  pi_loss=-0.7716  reward_loss=0.1388  total_loss=0.0492  value_loss=0.3268
  update  77000/500000: consistency_loss=0.0001  pi_loss=-0.7919  reward_loss=0.1372  total_loss=0.0478  value_loss=0.3217
  update  77500/500000: consistency_loss=0.0001  pi_loss=-0.8225  reward_loss=0.1491  total_loss=0.0508  value_loss=0.3322
  update  78000/500000: consistency_loss=0.0001  pi_loss=-0.8399  reward_loss=0.1175  total_loss=0.0457  value_loss=0.3123
  update  78500/500000: consistency_loss=0.0001  pi_loss=-0.8589  reward_loss=0.1224  total_loss=0.0454  value_loss=0.3080
  update  79000/500000: consistency_loss=0.0001  pi_loss=-0.8760  reward_loss=0.1318  total_loss=0.0461  value_loss=0.3059
  update  79500/500000: consistency_loss=0.0001  pi_loss=-0.8832  reward_loss=0.1166  total_loss=0.0456  value_loss=0.3145
  update  80000/500000: consistency_loss=0.0001  pi_loss=-0.8781  reward_loss=0.1248  total_loss=0.0471  value_loss=0.3236
  update  80500/500000: consistency_loss=0.0001  pi_loss=-0.8741  reward_loss=0.1263  total_loss=0.0469  value_loss=0.3160
  update  81000/500000: consistency_loss=0.0001  pi_loss=-0.8454  reward_loss=0.1330  total_loss=0.0479  value_loss=0.3213
  update  81500/500000: consistency_loss=0.0001  pi_loss=-0.8481  reward_loss=0.1403  total_loss=0.0481  value_loss=0.3174
  update  82000/500000: consistency_loss=0.0001  pi_loss=-0.8329  reward_loss=0.1371  total_loss=0.0475  value_loss=0.3144
  update  82500/500000: consistency_loss=0.0001  pi_loss=-0.8185  reward_loss=0.1154  total_loss=0.0467  value_loss=0.3277
  update  83000/500000: consistency_loss=0.0001  pi_loss=-0.8172  reward_loss=0.1245  total_loss=0.0452  value_loss=0.3046
  update  83500/500000: consistency_loss=0.0001  pi_loss=-0.8240  reward_loss=0.1333  total_loss=0.0472  value_loss=0.3156
  update  84000/500000: consistency_loss=0.0001  pi_loss=-0.8447  reward_loss=0.1524  total_loss=0.0476  value_loss=0.3042
  update  84500/500000: consistency_loss=0.0001  pi_loss=-0.8449  reward_loss=0.1197  total_loss=0.0458  value_loss=0.3116
  update  85000/500000: consistency_loss=0.0001  pi_loss=-0.8565  reward_loss=0.1367  total_loss=0.0465  value_loss=0.3036
  update  85500/500000: consistency_loss=0.0001  pi_loss=-0.8666  reward_loss=0.1176  total_loss=0.0442  value_loss=0.3028
  update  86000/500000: consistency_loss=0.0001  pi_loss=-0.8827  reward_loss=0.1422  total_loss=0.0484  value_loss=0.3193
  update  86500/500000: consistency_loss=0.0001  pi_loss=-0.8664  reward_loss=0.1213  total_loss=0.0461  value_loss=0.3147
  update  87000/500000: consistency_loss=0.0001  pi_loss=-0.9003  reward_loss=0.1374  total_loss=0.0484  value_loss=0.3201
  update  87500/500000: consistency_loss=0.0001  pi_loss=-0.8945  reward_loss=0.1316  total_loss=0.0481  value_loss=0.3271
  update  88000/500000: consistency_loss=0.0001  pi_loss=-0.9149  reward_loss=0.1426  total_loss=0.0476  value_loss=0.3127
  update  88500/500000: consistency_loss=0.0001  pi_loss=-0.9475  reward_loss=0.1318  total_loss=0.0477  value_loss=0.3200
  update  89000/500000: consistency_loss=0.0001  pi_loss=-0.9593  reward_loss=0.1311  total_loss=0.0467  value_loss=0.3164
  update  89500/500000: consistency_loss=0.0001  pi_loss=-0.9903  reward_loss=0.1337  total_loss=0.0469  value_loss=0.3132
  update  90000/500000: consistency_loss=0.0001  pi_loss=-1.0039  reward_loss=0.1428  total_loss=0.0484  value_loss=0.3219
  update  90500/500000: consistency_loss=0.0001  pi_loss=-0.9949  reward_loss=0.1120  total_loss=0.0464  value_loss=0.3286
  update  91000/500000: consistency_loss=0.0001  pi_loss=-0.9951  reward_loss=0.1541  total_loss=0.0505  value_loss=0.3287
  update  91500/500000: consistency_loss=0.0001  pi_loss=-0.9772  reward_loss=0.1175  total_loss=0.0462  value_loss=0.3217
  update  92000/500000: consistency_loss=0.0001  pi_loss=-0.9925  reward_loss=0.1285  total_loss=0.0485  value_loss=0.3354
  update  92500/500000: consistency_loss=0.0001  pi_loss=-0.9865  reward_loss=0.1202  total_loss=0.0472  value_loss=0.3315
  update  93000/500000: consistency_loss=0.0001  pi_loss=-0.9976  reward_loss=0.1229  total_loss=0.0477  value_loss=0.3290
  update  93500/500000: consistency_loss=0.0001  pi_loss=-1.0141  reward_loss=0.1322  total_loss=0.0482  value_loss=0.3275
  update  94000/500000: consistency_loss=0.0001  pi_loss=-1.0268  reward_loss=0.1310  total_loss=0.0487  value_loss=0.3316
  update  94500/500000: consistency_loss=0.0001  pi_loss=-1.0482  reward_loss=0.1457  total_loss=0.0499  value_loss=0.3286
  update  95000/500000: consistency_loss=0.0001  pi_loss=-1.0211  reward_loss=0.1172  total_loss=0.0446  value_loss=0.3096
  update  95500/500000: consistency_loss=0.0001  pi_loss=-1.0574  reward_loss=0.1583  total_loss=0.0494  value_loss=0.3151
  update  96000/500000: consistency_loss=0.0001  pi_loss=-1.0462  reward_loss=0.1370  total_loss=0.0471  value_loss=0.3113
  update  96500/500000: consistency_loss=0.0001  pi_loss=-1.0412  reward_loss=0.1462  total_loss=0.0498  value_loss=0.3305
  update  97000/500000: consistency_loss=0.0001  pi_loss=-1.0286  reward_loss=0.1336  total_loss=0.0477  value_loss=0.3261
  update  97500/500000: consistency_loss=0.0001  pi_loss=-1.0220  reward_loss=0.1166  total_loss=0.0466  value_loss=0.3311
  update  98000/500000: consistency_loss=0.0001  pi_loss=-1.0620  reward_loss=0.1492  total_loss=0.0509  value_loss=0.3371
  update  98500/500000: consistency_loss=0.0001  pi_loss=-1.0666  reward_loss=0.1428  total_loss=0.0495  value_loss=0.3337
  update  99000/500000: consistency_loss=0.0001  pi_loss=-1.0731  reward_loss=0.1190  total_loss=0.0478  value_loss=0.3339
